RecordID,fixedAcidity,pH,alcohol,WineType,Brand,quality,sat,price,margin
5660,6.4,3.19,10,W,Gallo,12.03,6.3,7.01,0.45
5661,6.4,3.19,10,W,Yellow Tail,11.07,7.1,5.53,0.51
5662,7.4,3.15,11.2,W,Blossom Hill,5.962,6.2,6.78,0.14
5663,6.1,3.07,9.7,W,Jacobs Creek,12.2,8.7,5.17,0.52
5664,5.5,3.42,12.5,W,Jacobs Creek,18.81,9.1,7.04,0.56
5665,6.6,3.27,12.9,W,Beringer,14.22,6.1,5.58,0.26
5666,7.1,3.16,11.8,W,Yellow Tail,19.13,9,7.61,0.56
5667,6.9,3.16,10.6,W,Jacobs Creek,5.962,7.1,7.14,0.5
5668,7.1,3.16,11.8,W,Sutter Home,19.84,9.6,8.63,0.56
5669,6.2,3.19,10.7,W,Jacobs Creek,6.12,2.5,5.28,0.27
5670,6.1,3.21,9.9,W,Gallo,10.22,8.2,7.21,0.57
5671,7.6,2.96,12,W,Sutter Home,9.89,5.2,4.56,0.25
5672,7.5,3.15,10.4,W,Beringer,8.4,1,4.16,0.52
5673,6.5,3.19,8.5,W,Jacobs Creek,13.712,9,5.7,0.49
5674,6.6,3.13,9.9,W,Beringer,17.45,9.2,7.33,0.71
5675,5.7,3.08,9.4,W,Jacobs Creek,18.3,9.1,7.85,0.45
5676,7.4,3.13,10.4,W,Jacobs Creek,11.412,8.9,4.15,0.49
5677,5.7,3.3,11,W,Beringer,11.29,7.6,4.77,0.45
5678,5.8,3.3,11,W,Yellow Tail,7.8,3.7,4.46,0.4
5679,5.4,3.19,10.4,W,Sutter Home,15.36,8.2,5.63,0.65
5680,5.7,3.1,9.8,W,Yellow Tail,8.025,6.5,4.63,0.44
5681,5.7,3.08,9.4,W,Yellow Tail,6.68,8,6.16,0.45
5682,5.9,3.23,10.6,W,Blossom Hill,16.425,8.1,5.64,0.55
5683,6.2,3.28,10.1,W,Yellow Tail,12.315,8.5,6.05,0.69
5684,6.5,3.06,11.5,W,Gallo,7.09,8.8,6.53,0.56
5685,7.4,3.06,11.4,W,Beringer,16.5,8.2,6.59,0.69
5686,7,3.03,9.2,W,Beringer,6.76,8.4,5.91,0.63
5687,6.5,3.12,9.7,W,Gallo,12.96,9.2,5.28,0.45
5688,7.3,3.07,11.3,W,Jacobs Creek,8.05,8,5.09,0.68
5689,6.8,3.15,9.6,W,Yellow Tail,17.6,9.7,7.53,0.56
5690,6.7,2.86,8.9,W,Gallo,6.489,9.2,7.11,0.56
5691,6.4,3.26,10,W,Jacobs Creek,6.744,8.7,6.24,0.24
5692,6.4,3.18,9.2,W,Jacobs Creek,11.985,9.3,5.4,0.7
5693,6.6,3.08,9,W,Beringer,12.9,9.1,5.46,0.56
5694,6.4,3.09,12.8,W,Yellow Tail,7.21,6.2,3.79,0.7
5695,6.6,3.08,9,W,Beringer,5.697,8.8,6.07,0.79
5696,8,3.08,9.5,W,Jacobs Creek,4.46,8.5,7.19,0.69
5697,6.4,3.26,10,W,Gallo,13.5,6.7,4.28,0.62
5698,6.6,3.22,11,W,Yellow Tail,4.5,6.7,4.71,0.4
5699,6.4,3.18,9.2,W,Beringer,9.84,5.9,4.48,0.52
5700,6.3,3.08,10.6,W,Gallo,5.962,8.2,5.5,0.49
5701,6.9,3.23,10,W,Beringer,13.353,7.8,5.17,0.69
5702,6.9,3.23,10,W,Beringer,9.69,5.7,4.74,0.36
5703,5.7,3.31,11.7,W,Beringer,6.5,7.6,3.7,0.55
5704,6.9,3.12,12.5,W,Yellow Tail,10.87,7.5,5.29,0.58
5705,6.9,3.07,11.1,W,Blossom Hill,9.81,5.2,4.89,0.56
5706,5.3,3.16,9.7,W,Jacobs Creek,9.216,5.6,4.35,0.56
5707,6.8,3.04,12.3,W,Yellow Tail,11.214,6.9,6.48,0.58
5708,6.7,3.18,12.2,W,Beringer,5.71,6.2,4.28,0.38
5709,5,3.75,11.3,W,Beringer,10.955,6.2,4.38,0.56
5710,7.6,3.22,11.6,W,Beringer,10.31,5.7,4.22,0.46
5711,5.5,3.31,11.3,W,Jacobs Creek,8.05,7.5,5.02,0.63
5712,6,3.27,11.1,W,Beringer,14.55,8,6.36,0.77
5713,6.1,3.26,11.2,W,Jacobs Creek,7.799,7.7,5.41,0.35
5714,7.5,3.15,11.3,W,Yellow Tail,14.36,7.7,5.72,0.56
5715,7.3,3.07,12,W,Jacobs Creek,9.414,3.4,4.38,0.3
5716,6.2,3.15,8.8,W,Gallo,15.747,8.8,5.44,0.77
5717,6.2,3.15,8.8,W,Gallo,16.88,9.1,6.62,0.7
5718,6.5,3.15,12,W,Yellow Tail,10.56,3.6,4.37,0.31
5719,6.5,3.15,12,W,Sutter Home,11.5,9.4,7.01,0.55
5720,7.4,3.01,9,W,Gallo,9.62,4.9,3.18,0.29
5721,6.3,3.12,9.3,W,Jacobs Creek,7.68,7,4.67,0.43
5722,6.2,3.14,8.7,W,Gallo,11.91,6,4.72,0.62
5723,6.6,3.1,12.8,W,Gallo,13,9.1,4.64,0.57
5724,6,3.1,11.5,W,Yellow Tail,9.09,6.2,4.05,0.48
5725,6.3,3.08,10,W,Gallo,11.718,7.3,4.97,0.64
5726,6.3,3.09,10,W,Sutter Home,12.58,7.6,4.31,0.39
5727,6.7,3.33,10.3,W,Blossom Hill,7.799,7.3,5.15,0.37
5728,6.6,3.25,10.4,W,Sutter Home,16.404,9.6,8.68,0.56
5729,6.3,3.22,13.4,W,Jacobs Creek,10.1,6.9,4.27,0.66
5730,6.8,3.05,11.2,W,Blossom Hill,8.58,7.5,5.31,0.4
5731,7.4,3.26,9.1,W,Yellow Tail,10.95,7.9,4.68,0.53
5732,7.4,3.26,9.1,W,Jacobs Creek,5.472,7.6,5.31,0.4
5733,5.7,3.33,10.8,W,Beringer,10.5,8.1,5.11,0.47
5734,6.8,3.24,12.5,W,Sutter Home,10.86,8.7,5.31,0.65
5735,5.9,3.63,11.3,W,Sutter Home,18.93,9.9,9.16,0.45
5736,5.9,3.46,12.8,W,Jacobs Creek,7.56,8.7,6.59,0.56
5737,7.4,3.26,9.1,W,Sutter Home,7.23,8.2,5.96,0.5
5738,6.6,3.22,12.7,W,Yellow Tail,11.48,8.1,5.74,0.56
5739,6.8,3.1,11,W,Jacobs Creek,10.1,4.8,4.37,0.4
5740,6.8,3.02,10.4,W,Blossom Hill,7.244,6.9,5.01,0.5
5741,6.8,3.02,10.4,W,Yellow Tail,13.13,7.7,5.44,0.68
5742,5.9,3.25,10.7,W,Jacobs Creek,14.3,7.8,5.87,0.8
5743,6.1,3.22,10.9,W,Jacobs Creek,15.036,9,5.51,0.63
5744,6.8,3.02,10.4,W,Yellow Tail,11.8,6,4.96,0.67
5745,6.8,3.03,10.4,W,Sutter Home,10.39,5.4,4.77,0.72
5746,7.1,3.16,9.7,W,Gallo,9.42,5.1,4.18,0.51
5747,6.8,3.1,11,W,Jacobs Creek,8.958,5.3,3.95,0.46
5748,6.2,3.19,9.6,W,Beringer,8.2,8.4,5.24,0.65
5749,5.8,3.1,13.9,W,Gallo,9.95,7.6,4.44,0.46
5750,7.6,3.07,9.4,W,Beringer,11.12,5.5,4.69,0.51
5751,7.4,3.1,12.5,W,Yellow Tail,4.973,5.6,4.91,0.25
5752,6.2,3.19,9.6,W,Gallo,9.766,7.7,6.85,0.72
5753,6.1,3.19,9.5,W,Gallo,6.14,5.2,4.43,0.24
5754,6.2,3.19,9.6,W,Blossom Hill,8.49,6.9,5.99,0.27
5755,6.1,3.19,9.5,W,Gallo,6.14,6,5.04,0.26
5756,6.3,3.18,9.6,W,Jacobs Creek,6.14,5.6,5.22,0.18
5757,7.4,2.9,8.7,W,Jacobs Creek,6.594,6.9,5.37,0.3
5758,7.4,2.9,8.7,W,Blossom Hill,10.44,6.3,4.2,0.63
5759,7.4,2.9,8.7,W,Sutter Home,9.21,4.9,4.18,0.48
5760,7.4,2.9,8.7,W,Yellow Tail,9.556,8.6,7.22,0.6
5761,7.4,2.9,8.7,W,Gallo,8.67,4.3,3.73,0.36
5762,7.4,2.9,8.7,W,Yellow Tail,11.2,5.5,4.43,0.42
5763,7.2,3.18,10.4,W,Jacobs Creek,10.3,4.4,2.9,0.5
5764,7,3.22,10.7,W,Yellow Tail,12.73,7.4,5.05,0.6
5765,6.6,3.17,12,W,Beringer,10.965,6,4.8,0.8
5766,5.8,3.19,12.1,W,Beringer,9.456,5.3,4.15,0.4
5767,6.3,3.31,13.1,W,Beringer,16.85,9.6,7.87,0.45
5768,6,3.32,12.4,W,Blossom Hill,11.8,8.7,5.48,0.56
5769,6.7,3.24,12.6,W,Gallo,12.925,7.8,6.37,0.76
5770,7.4,2.9,8.7,W,Gallo,10.26,3.9,3.98,0.44
5771,6.6,3.15,12,W,Gallo,13.306,6.2,4.86,0.7
5772,6.8,3.27,11.6,W,Beringer,10.938,7.6,4.83,0.65
5773,7.1,2.92,9.3,W,Sutter Home,10.74,6.7,4.07,0.45
5774,6.3,3.06,9.3,W,Gallo,13.925,7.3,5.7,0.6
5775,6.9,3.2,11.1,W,Yellow Tail,15.248,7.1,5.74,0.68
5776,6.8,3.1,10.2,W,Blossom Hill,9.8,6.1,4.72,0.5
5777,6.4,3.23,10.6,W,Gallo,13.42,8.8,6,0.65
5778,5.8,3.16,11.3,W,Jacobs Creek,9.1,5.1,4.18,0.41
5779,6.9,3.2,9.4,W,Gallo,15.688,8.8,6.38,0.45
5780,6.5,3.09,9.3,W,Sutter Home,7.55,8.1,6.66,0.59
5781,6.6,2.96,11.1,W,Yellow Tail,11.2,6.1,4.45,0.39
5782,7.5,3.13,9.9,W,Jacobs Creek,13.24,7.3,5.31,0.72
5783,6.2,3.31,11.8,W,Jacobs Creek,10.52,4.8,4.25,0.36
5784,6.4,3.26,12.6,W,Yellow Tail,10.5,4.4,4.05,0.49
5785,6.9,3.2,9.4,W,Sutter Home,9.9,3.2,3.73,0.33
5786,7.6,3.06,10.5,W,Blossom Hill,9.9,6.8,4.34,0.56
5787,5.9,3.19,12.3,W,Gallo,11.25,6.6,5.04,0.57
5788,5.3,3.32,11.3,W,Gallo,10.45,5.6,4.5,0.48
5789,6.4,3.07,9.6,W,Jacobs Creek,6.197,7.8,5.61,0.52
5790,7,3.2,12,W,Gallo,10.43,8.5,3.96,0.39
5791,7.8,3.09,11.2,W,Jacobs Creek,8.84,6.9,3.66,0.35
5792,6.7,3.12,10.2,W,Blossom Hill,11.6,6.6,4.51,0.66
5793,8.1,2.98,12.4,W,Sutter Home,8.62,5.8,3.97,0.47
5794,6.7,3.12,10.2,W,Yellow Tail,8.74,6.2,3.5,0.41
5795,7.1,2.94,13.4,W,Jacobs Creek,8.54,6.1,3.58,0.42
5796,5.8,3.24,12.6,W,Yellow Tail,5.401,7.2,4.71,0.79
5797,6.3,3.18,9.8,W,Beringer,6.995,7.6,5.54,0.55
5798,7.9,2.94,9.1,W,Gallo,8.4,6.3,3.4,0.4
5799,8.1,2.98,12.4,W,Yellow Tail,7.95,5.4,3.42,0.32
5800,8,3.03,12.5,W,Yellow Tail,7.25,4.7,3.38,0.19
5801,6.7,3.05,11.7,W,Jacobs Creek,7.2,5.6,3.8,0.66
5802,6.7,3.29,12.9,W,Jacobs Creek,7.8,5,3.35,0.6
5803,6.2,3.3,10.1,W,Blossom Hill,7.85,5.5,3.26,0.41
5804,6.9,3.06,10.3,W,Blossom Hill,6.994,8.8,6.03,0.5
5805,6.7,3.05,11.7,W,Blossom Hill,6.994,8.2,5.14,0.39
5806,5.9,3.24,10.3,W,Beringer,8.84,7.4,4.82,0.63
5807,6.1,3.34,10.8,W,Gallo,7.5,4.9,3.57,0.42
5808,5.6,3.25,11.2,W,Yellow Tail,6.06,6.2,3.47,0.55
5809,6.6,3.29,11.8,W,Gallo,8.4,5,3.63,0.45
5810,6,3.08,9.8,W,Beringer,11.85,9.5,5.32,0.56
5811,7.1,3.04,10,W,Sutter Home,6.23,4.2,3.55,0.47
5812,6.6,3.24,8.8,W,Jacobs Creek,8.1,7.3,4.2,0.55
5813,6.5,3.14,10.1,W,Jacobs Creek,8,5.7,4.05,0.49
5814,7,3.05,9.5,W,Beringer,4.738,7.2,5.03,0.55
5815,7,3.05,9.5,W,Sutter Home,6,4.8,3.67,0.48
5816,7,3.05,9.5,W,Yellow Tail,10.9,8.1,5.21,0.56
5817,6.1,3.07,9.2,W,Beringer,7.8,6,3.35,0.45
5818,8,2.92,12.2,W,Yellow Tail,6.54,8.4,5.84,0.33
5819,7,3.05,9.5,W,Yellow Tail,8.95,8.6,5.12,0.55
5820,6,3.22,11.3,W,Beringer,6.7,5.2,4.06,0.56
5821,6.3,3.26,12.1,W,Jacobs Creek,5.15,6.4,4.4,0.61
5822,6.1,3.07,9.2,W,Sutter Home,3.957,6.6,4.67,0.45
5823,5.3,3.51,11.2,W,Beringer,5.925,8.3,5.59,0.57
5824,5.4,3.29,12.5,W,Sutter Home,11.1,7.7,5.87,0.8
5825,6.2,3.31,10.6,W,Beringer,3.804,5.7,4.18,0.41
5826,5.6,3.25,10.4,W,Gallo,19.04,9.8,6.99,0.75
5827,5.2,3.44,10.1,W,Yellow Tail,6.9,6.7,4.13,0.61
5828,6.2,3.11,9.9,W,Yellow Tail,6.6,6.7,4.4,0.4
5829,6.3,2.97,11,W,Jacobs Creek,19.03,9.3,6.82,0.15
5830,6,2.94,10,W,Beringer,18.93,8.3,6.29,0.56
5831,7.5,3.14,12.7,W,Yellow Tail,6.81,6.7,4.96,0.48
5832,6.6,3.07,12.1,W,Beringer,7.8,3.6,3.74,0.3
5833,6.3,3.23,10.4,W,Blossom Hill,11.45,7.2,4.34,0.54
5834,6.3,3.24,10.4,W,Beringer,9.985,5.3,3.7,0.33
5835,6.4,3.14,9.2,W,Beringer,6.6,4.6,4.62,0.45
5836,6.4,3.14,9.2,W,Gallo,11.18,6.4,4.19,0.61
5837,7.5,3.05,10.5,W,Blossom Hill,15.588,7.8,5.18,0.64
5838,6.4,3.14,9.2,W,Yellow Tail,13.96,8.2,5.02,0.64
5839,5.7,3.27,11.9,W,Gallo,18.8,9.6,7.34,0.45
5840,6.5,3.08,10.1,W,Gallo,12.99,8.6,6.17,0.54
5841,6.4,3.1,11.1,W,Yellow Tail,4.136,8,5.71,0.8
5842,5.9,3.13,10.8,W,Jacobs Creek,12.85,7.7,4.48,0.36
5843,6.8,3.16,11.8,W,Yellow Tail,5.13,7.3,5.13,0.52
5844,7.6,3.04,9.2,W,Gallo,16.15,6.3,5.72,0.51
5845,7.6,3.04,9.2,W,Jacobs Creek,6.8,8.4,5.26,0.73
5846,5.7,3.07,12.3,W,Blossom Hill,8.723,8.9,6.69,0.53
5847,6.6,3.09,10.1,W,Beringer,8.594,8.2,5.77,0.57
5848,5.9,3.25,11.4,W,Yellow Tail,15.276,7.9,5.62,0.6
5849,5.5,3.19,10.4,W,Beringer,14.51,8.4,5.3,0.5
5850,6.7,3.2,9.8,W,Yellow Tail,19.76,9.3,7.74,0.45
5851,7,3.3,9.9,W,Beringer,10.8,4.5,4.16,0.34
5852,6.7,3.2,9.8,W,Jacobs Creek,12,9.3,4.92,0.59
5853,5.3,3.48,11.2,W,Gallo,12.5,7.3,5.1,0.36
5854,7.5,3.15,10.9,W,Beringer,13.8,8.7,7.12,0.6
5855,6,3.15,9.2,W,Beringer,14.08,5.7,4.35,0.36
5856,6,3.15,9.2,W,Jacobs Creek,19.38,9,6.86,0.77
5857,5.8,2.96,12,W,Blossom Hill,17.5,9.4,6.51,0.61
5858,5.8,2.96,12.1,W,Blossom Hill,11.8,7.1,4.15,0.46
5859,3.8,3.75,12.4,W,Jacobs Creek,18,9.2,6.44,0.45
5860,6.2,3.22,11.2,W,Beringer,12.2,7.3,5.05,0.54
5861,6,3.32,12.7,W,Beringer,18.485,9.7,9.89,0.15
5862,6.9,3.26,12.2,W,Jacobs Creek,20.1,9.9,9.51,0.56
5863,7,3.26,12.2,W,Blossom Hill,5.542,6.5,5.46,0.19
5864,5.8,3.23,12.2,W,Gallo,5.542,7.5,5.78,0.2
5865,6.2,3.22,11.2,W,Jacobs Creek,6.797,6,5.93,0.26
5866,6,3.32,12.7,W,Beringer,19.3,7.9,6.78,0.79
5867,6,3.31,12.7,W,Blossom Hill,13.38,7.3,7.05,0.42
5868,5.7,3.17,12.1,W,Beringer,12.7,8.1,5.13,0.38
5869,7.1,3.11,9.4,W,Gallo,16.16,7.4,5.93,0.53
5870,6.6,3.07,10.1,W,Gallo,18.82,8.5,7.47,0.56
5871,6.9,3.08,9.4,W,Beringer,6.919,7.4,6.65,0.37
5872,5.7,3.22,8.9,W,Beringer,12.17,7.9,5.39,0.69
5873,5.7,3.22,8.9,W,Blossom Hill,10.584,9.5,7.77,0.32
5874,5.7,3.22,8.9,W,Gallo,8.566,8.8,7.62,0.39
5875,5.7,3.22,8.9,W,Yellow Tail,8.568,8.6,6.86,0.29
5876,5.2,3.56,13,W,Gallo,18.345,9.4,7.79,0.45
5877,7.2,3.08,10.3,W,Sutter Home,8.994,7.4,6.82,0.21
5878,5.6,3.07,10.1,W,Blossom Hill,18.46,9.2,6.01,0.55
5879,6.2,3.23,10.5,W,Beringer,13.472,7.4,5.05,0.25
5880,5.7,3.22,8.9,W,Beringer,19.629,9.4,7.19,0.45
5881,5.7,3.3,10.1,W,Blossom Hill,15.884,9.2,6.93,0.56
5882,5.7,3.3,10.1,W,Gallo,11.25,5.3,4.93,0.5
5883,6,3.15,11,W,Gallo,13.868,8.9,5.89,0.68
5884,6,3.15,11,W,Gallo,12.572,7.9,5.27,0.73
5885,6,3.15,11,W,Jacobs Creek,11.208,5.5,3.92,0.51
5886,6,3.15,11,W,Yellow Tail,10.23,7.5,5.71,0.56
5887,7.6,3.08,10,W,Beringer,10.43,5.5,3.69,0.39
5888,7,2.88,10.5,W,Sutter Home,6.108,6.4,6.04,0.6
5889,6.6,2.87,9.7,W,Jacobs Creek,12.275,7.2,5.85,0.69
5890,5.7,3.3,10.1,W,Sutter Home,10.658,9.3,7.32,0.57
5891,7.2,3.25,9.4,W,Jacobs Creek,8.127,8.2,6.71,0.77
5892,6.9,3.17,11.2,W,Gallo,3.88,5.9,6.19,0.25
5893,7.2,3.25,9.4,W,Yellow Tail,9.114,8.8,7.1,0.56
5894,7.4,3.1,10.8,W,Jacobs Creek,9.24,2.9,4.18,0.31
5895,7.2,3.25,9.4,W,Yellow Tail,8.6,4.8,4,0.32
5896,6.9,3.17,11.2,W,Gallo,10.116,8,5.82,0.72
5897,7,3.13,11,W,Gallo,9.534,7,5.55,0.55
5898,5.6,3.44,12.4,W,Yellow Tail,6.94,8,6.33,0.53
5899,6.3,3.1,9.4,W,Yellow Tail,11.902,6.5,4.5,0.3
5900,6.4,3.1,9.4,W,Blossom Hill,4.425,5.7,5.39,0.36
5901,7.2,3.01,9.5,W,Yellow Tail,19.292,8.1,6.59,0.45
5902,7.1,3.05,10,W,Blossom Hill,12.247,7,4.68,0.62
5903,6.9,3.16,12.5,W,Yellow Tail,12.224,6.3,4.27,0.51
5904,6.1,3.39,10.9,W,Sutter Home,11.844,5.4,4.36,0.6
5905,5.9,3.38,10.5,W,Gallo,11.712,8,5.08,0.53
5906,6.1,3.22,10.8,W,Yellow Tail,10.5,6.9,4.33,0.29
5907,6.5,3.38,11,W,Beringer,14.125,7.9,5.18,0.72
5908,6.2,3.33,11.8,W,Jacobs Creek,13.252,8.9,5.83,0.73
5909,6.6,3.36,12.6,W,Beringer,15.909,8.5,6.45,0.56
5910,5.6,3.17,10.2,W,Yellow Tail,4.3,5.7,5.8,0.29
5911,7.1,3.12,12,W,Yellow Tail,4.426,7.6,5.4,0.37
5912,6.9,3.16,12.5,W,Beringer,4.285,5.8,6.02,0.33
5913,6.4,3.32,11.5,W,Beringer,4.259,7,5.7,0.34
5914,6.3,3.2,11.94,W,Sutter Home,12.247,7.6,5.32,0.45
5915,6.7,3.12,12.89333333,W,Beringer,10.8,6.8,4.73,0.35
5916,7.2,3.13,9.4,W,Beringer,14.35,8.2,5.43,0.73
5917,6.7,3,12.2,W,Blossom Hill,8.828,7.9,6.06,0.45
5918,6.3,3.2,11.94,W,Beringer,9.843,7.4,5.22,0.56
5919,6.7,3.12,12.89333333,W,Yellow Tail,4.2,5.3,5.47,0.45
5920,6.4,3.16,9.5,W,Beringer,4.528,4.9,4.13,0.48
5921,6.3,3,10.6,W,Gallo,11.32,8.2,4.75,0.61
5922,7.4,3.04,10.5,W,Beringer,4.386,4.9,4,0.46
5923,8.4,2.89,11.46666667,W,Sutter Home,9.866,7.7,5.48,0.57
5924,5.9,3.4,11.4,W,Jacobs Creek,4,4.4,3.18,0.75
5925,6.4,3.12,9.5,W,Beringer,4.916,8.1,5.37,0.47
5926,7.4,3.11,9.2,W,Yellow Tail,4.652,7.8,5.2,0.5
5927,6.4,3.12,9.5,W,Beringer,8.95,5.7,3.77,0.43
5928,6.4,3.23,10.98,W,Jacobs Creek,4.62,6.9,5.26,0.35
5929,6.4,3.12,9.4,W,Gallo,8.294,8.7,3.64,0.28
5930,6.4,3.12,9.5,W,Jacobs Creek,8,5.1,3.88,0.55
5931,7.4,3.11,9.2,W,Gallo,8.73,8.2,4.6,0.66
5932,7.3,2.94,8.8,W,Gallo,9.2,6.5,3.92,0.33
5933,7.3,2.94,8.8,W,Jacobs Creek,9.25,5.2,4.42,0.51
5934,7.3,2.94,8.8,W,Sutter Home,3.84,5.2,4.76,0.5
5935,7.3,2.94,8.8,W,Yellow Tail,8.55,3.5,3.57,0.35
5936,7.3,2.94,8.8,W,Beringer,4.856,6.9,4.73,0.72
5937,7.3,2.94,8.8,W,Blossom Hill,3.735,6.2,4.61,0.29
5938,7.3,2.94,8.8,W,Sutter Home,9.49,6,4.48,0.5
5939,6.8,3.23,10.4,W,Beringer,4.68,7.5,5.08,0.43
5940,7.3,2.94,8.8,W,Jacobs Creek,4.74,7,5.02,0.37
5941,7.4,3.04,10.03333333,W,Yellow Tail,11.69,8.4,6,0.67
5942,5.7,3.44,11.3,W,Blossom Hill,13.9,4.6,3.64,0.34
5943,5.8,3.37,10.4,W,Jacobs Creek,9.057,8.7,5.92,0.62
5944,6.7,2.96,9.2,W,Beringer,9.057,8.8,6.86,0.77
5945,7.1,3.11,11.1,W,Yellow Tail,9.501,9.8,5.77,0.64
5946,6.7,2.96,9.2,W,Beringer,7.246,7.1,5.79,0.54
5947,7.1,3.03,11.3,W,Beringer,18.35,9.1,7.3,0.45
5948,7.6,2.98,9.1,W,Yellow Tail,9.16,6.8,4.95,0.44
5949,7.2,2.96,9.4,W,Gallo,10.72,6.6,4.65,0.43
5950,7,2.82,13.2,W,Beringer,10.06,7.4,4.63,0.67
5951,6.4,3.22,12.7,W,Gallo,10.535,3.9,3.9,0.39
5952,7.3,3.18,10.7,W,Gallo,6.073,7.1,5.12,0.72
5953,7.4,3.11,11.43333333,W,Blossom Hill,5.552,7.5,4.98,0.42
5954,6.4,3.27,11.1,W,Beringer,2.67,6.2,4.76,0.17
5955,6.4,3.22,12.7,W,Yellow Tail,10.628,8.5,5.29,0.6
5956,6.2,3.25,10.53333333,W,Blossom Hill,9.13,4.6,3.64,0.36
5957,5.9,3.31,11.6,W,Beringer,9.57,6.7,4.31,0.47
5958,6.5,3.18,9.533333333,W,Gallo,9.376,5.7,4.26,0.52
5959,7.2,3.17,9.8,W,Jacobs Creek,2.58,4.8,4.52,0.4
5960,7.3,3.18,10.7,W,Beringer,5.595,8.6,6.35,0.63
5961,6.5,3.22,12,W,Yellow Tail,2.7,6,4.82,0.21
5962,6.2,3.12,12.8,W,Sutter Home,19.545,9.5,7.74,0.56
5963,7.1,3.14,9.5,W,Blossom Hill,13.32,5,5.1,0.14
5964,6.4,2.99,10.93333333,W,Gallo,13.325,4.2,4.23,0.15
5965,6.3,2.86,9.1,W,Beringer,9.87,5.9,4.29,0.28
5966,5.9,3.26,12.6,W,Blossom Hill,12.95,7,4.83,0.4
5967,7.1,3.14,9.5,W,Sutter Home,11.18,8.9,6.07,0.62
5968,6.5,2.98,10.9,W,Beringer,7.87,7.3,5.42,0.19
5969,6.4,2.99,10.93333333,W,Gallo,11.4,4.1,3.26,0.46
5970,6.5,3.02,9.6,W,Gallo,10.9,6.8,4.2,0.53
5971,7,3.18,9.3,W,Sutter Home,18.432,9.3,6.64,0.56
5972,7.1,3.05,11.36666667,W,Yellow Tail,9.15,5.6,4.87,0.52
5973,6.1,3.14,12.5,W,Gallo,3.946,6.3,6.92,0.3
5974,6.4,3.16,9.5,W,Jacobs Creek,12.48,7,6.69,0.34
5975,6,3.22,11,W,Sutter Home,3.648,8.2,6.72,0.53
5976,6.1,3.02,9.4,W,Jacobs Creek,8.832,9.2,7.99,0.62
5977,6.5,3.21,11.33333333,W,Gallo,3.135,7.7,7.07,0.38
5978,6.5,2.94,8.8,W,Blossom Hill,19.9,9.1,9.01,0.56
5979,6.1,3.02,9.4,W,Jacobs Creek,13.25,8.4,6.77,0.31
5980,5.7,3.31,11.06666667,W,Jacobs Creek,7.41,9,8.71,0.62
5981,6.4,3.22,12.2,W,Gallo,12,8.1,6.75,0.36
5982,7,3.2,11,W,Sutter Home,9.408,7.8,5.14,0.38
5983,6.5,3.21,11.33333333,W,Yellow Tail,16.9,8.9,6.85,0.45
5984,6.4,3.23,9.5,W,Blossom Hill,5.391,8.1,6.9,0.45
5985,6.4,3.23,9.5,W,Blossom Hill,5.376,9.9,5.44,0.73
5986,6,3.28,11,W,Jacobs Creek,9,7.7,7.76,0.33
5987,7.1,3.11,11.2,W,Yellow Tail,16.548,8.2,5.48,0.75
5988,6.7,3.08,9.3,W,Gallo,19.264,9.8,6.83,0.56
5989,6.3,3.05,10.8,W,Yellow Tail,10.75,9,5.82,0.34
5990,6.2,3.14,9.2,W,Yellow Tail,9.384,2.2,4.23,0.35
5991,7.3,3.25,9.4,W,Sutter Home,15.96,9.5,7.07,0.68
5992,6.2,3.14,9.2,W,Gallo,19.51,9.5,6.77,0.75
5993,6.4,3.25,10.5,W,Sutter Home,11.79,7.5,4.5,0.46
5994,6.3,3.26,10.8,W,Gallo,9.99,6.6,4.55,0.57
5995,6.6,3.1,9.4,W,Beringer,18.624,9.7,9.15,0.45
5996,7.4,3.11,9.8,W,Beringer,17.926,8.3,6.54,0.45
5997,7.4,3.11,9.8,W,Beringer,8.92,6.8,4.27,0.47
5998,7.4,3.11,9.8,W,Gallo,8.31,4.3,4.54,0.19
5999,6.6,3.1,9.4,W,Jacobs Creek,14.99,7.7,4.72,0.5
6000,7.4,3.11,9.8,W,Blossom Hill,14.235,8.6,7.48,0.55
6001,7.1,3.02,12.1,W,Beringer,19.7,9.1,6.04,0.56
6002,6.8,3.17,12.3,W,Jacobs Creek,17.48,7.5,5.13,0.49
6003,5.2,3.19,9.733333333,W,Gallo,19.029,9.9,6.14,0.53
6004,5.9,3.21,9.4,W,Beringer,11.6,8.1,7.31,0.63
6005,5.9,3.21,9.4,W,Yellow Tail,9.99,8.5,4.28,0.7
6006,6.3,3.17,12.8,W,Gallo,10.69,6.6,5.87,0.33
6007,6.3,2.92,11.05,W,Beringer,14.424,5.8,5.57,0.52
6008,5.7,3.21,9.4,W,Yellow Tail,9.6,5.5,3.99,0.43
6009,6.3,3.17,12.8,W,Beringer,11.04,8.9,5.64,0.76
6010,5.7,3.11,9.733333333,W,Jacobs Creek,12.37,9.2,6.21,0.63
6011,5.8,3.23,13.1,W,Beringer,10.7,7.4,5.42,0.31
6012,7.1,3.04,11.5,W,Yellow Tail,11.51,7.1,4.55,0.34
6013,5.8,3.23,13.1,W,Jacobs Creek,10.2,6.3,4.64,0.3
6014,7.1,3.04,11.5,W,Beringer,8.8,3.8,4.94,0.4
